input_row_key,input_company_name,input_main_country,input_main_city,nivel_incredere,match_score,veridion_id,company_name,company_legal_names,main_country,main_region,main_city,main_postcode,main_street,company_type,year_founded,revenue,revenue_type,employee_count,employee_count_type,naics_2022_primary_label,main_industry,main_sector,website_url,primary_email,primary_phone,linkedin_url,short_description
487,"SYNIVERSE COMMUNICATIONS, LLC",United States,Tampa,incredere_ridicata_automat,88.3,84e29359-93e4-11eb-a33a-a3dfba582839,Syniverse,Syniverse Technologies GmbH | Syniverse Technologies BV. | Syniverse Technologies LLC. | Syniverse Technologies Messaging ApS. | Syniverse Technologies Solutions Limited,United States,Florida,Tampa,33647,Highwoods Preserve Parkway,Private,1987.0,1019150784.0,modelled,1400.0,extracted,Agents for Wireless Telecommunications Services,Telecommunication Services,IT&C Services,https://www.syniverse.com/,legalcorporate@syniverse.com,18132337860.0,https://www.linkedin.com/company/syniverse,"Syniverse's secure, global network reaches billions of people and devices. We empower businesses to transform how they connect and engage with customers."
488,Systems Limited,Pakistan,Jindra Kalan,incredere_ridicata_automat,106.3,c5d06e91-93e4-11eb-a736-0f5b20ecb2f1,Techvista Systems,SYSTEMS LIMITED.,Pakistan,Punjab,Lahore,54010,,Private,1977.0,30742548.0,modelled,5320.0,extracted,Computer Systems Design Services,Software & IT Services,IT&C Services,https://systemsltd.com/PK,investor_relations@systemsltd.com,254727376376.0,https://www.linkedin.com/company/systems-limited,"Reference information regarding Systems Limited's leadership, global presence and accomplishments."
489,Systemteknik af 2021 A/S,Denmark,Nørresundby,incredere_ridicata_automat,84.4,f79cff60-93e4-11eb-90d2-e3355a7e800b,SystemTeknik,SystemTeknik Poland Sp. z o.o. | SystemTeknik A/S.,Poland,West Pomeranian Voivodeship,Szczecin,71-602,Widuchowska,Private,,,,,,Switchgear and Switchboard Apparatus Manufacturing,Electrical & Electronic Equipment,Electronics & Appliances,https://systemteknik.dk/,rfq@systemteknik.dk,4542749419.0,https://www.linkedin.com/company/systemteknik-a-s,SystemTeknik er en af branchens mest erfarende specialister indenfor produktion og udvikling af eltavler.
490,T/A POL AS,Norway,Oslo,incredere_ridicata_automat,91.0,389f973e-01ee-11ec-8b61-35bce24791d3,POL,,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,Private,2013.0,101001696.0,modelled,300.0,extracted,Public Relations Agencies,Marketing & Advertising Agencies,Advertising & Marketing,https://pol.no/,post@pol.no,4748252591.0,http://www.linkedin.com/company/t-a-pol,Ta gjerne kontakt hvis du vil vite mer om Pol eller har lyst til å finne ut hvordan vi kan skape resultater sammen.
491,TALEND SINGAPORE PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,94.1,6f31e6ee-93e4-11eb-b5f6-816dd10ac7b0,Talend India,Talend K.K. | Talend Trust | Talend Singapore Pte. Ltd.,France,Ile-de-France,Suresnes,92150,Rue Salomon De Rothschild,Private,2018.0,,,,,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,http://fae-bot.org/,sales.fr@talend.com,,http://www.linkedin.com/company/fae-bot,"Talend solutions for GDPR and CCPA compliance, risk mitigation, financial services, sales and marketing, and improving the customer experience."
492,Talend Sweden AB,Sweden,Stockholm,incredere_ridicata_automat,87.8,4ccb39c7-c026-11ec-9880-5b9f9a6d0d58,Talend sa.,Talend sa.,Sweden,Västra Götaland County,Gothenburg,411 10,,,,,,15.0,modelled,,Blogs & Publications,Blogs & Publications,https://investerarpengarskpj.web.app/,,,,Wacom intous5 fungerar dåligt på ny dator - Medlem.
493,Talentech ApS,Denmark,Copenhagen,incredere_ridicata_automat,94.3,cb7c3ae0-6db4-11ec-af89-3da650243f9a,Endustriyel Urunler A.S.,Lueders & Company | INTERAUTOMATIKA UAB. | Talentech ApS.,United States,Pennsylvania,Rose Valley,19063,,Private,,,,,,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",Industrial Goods,Other Capital Goods,https://105wx.com/,qa@prelectronics.com,84837432612.0,https://www.linkedin.com/company/pr-electronics-a-s,"Endustriyel Urunler A.S. is an industrial products manufacturer based in Rose Valley, Pennsylvania, United States."
494,TAMPNET AS,Norway,Stavanger,incredere_ridicata_automat,111.0,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,Tampnet AS,Tampnet Inc. | Tampnet UK Ltd. | Tampnet Germany GmbH | Tampnet Ltd. | Tampnet Netherlands B.V.,Norway,Rogaland,Stavanger,4020,Jåttåvågveien,Private,2001.0,37000000.0,extracted,180.0,extracted,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,http://www.tampnet.com/,sales@tampnet.com,31850769080.0,https://www.linkedin.com/company/tampnet,Tampnet is the largest offshore high capacity communication network in the world
495,Tata Communications International Pte. Ltd.,Singapore,Singapore,incredere_ridicata_automat,108.0,2b145a02-93e5-11eb-8859-29e7c34dee35,TATA COMMUNICATIONS DIGO,Tata Communications Limited | Tata Communications Pte Ltd. | Tata Communications International Pte Ltd. | Tata Communications UK Ltd.,Singapore,Southeast,,539775,Tai Seng Street,Private,2008.0,126300000.0,extracted,4700.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.tatacommunications-ts.com/,digo@tatacommunications.com,6566348570.0,https://www.linkedin.com/company/tata-tcts,"We are the partner of choice for Communication Service Providers globally in building smarter, faster, efficient and virtualised communication networks."
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,108.0,2b145a02-93e5-11eb-8859-29e7c34dee35,TATA COMMUNICATIONS DIGO,Tata Communications Limited | Tata Communications Pte Ltd. | Tata Communications International Pte Ltd. | Tata Communications UK Ltd.,Singapore,Southeast,,539775,Tai Seng Street,Private,2008.0,126300000.0,extracted,4700.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.tatacommunications-ts.com/,digo@tatacommunications.com,6566348570.0,https://www.linkedin.com/company/tata-tcts,"We are the partner of choice for Communication Service Providers globally in building smarter, faster, efficient and virtualised communication networks."
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",Denmark,Copenhagen,incredere_medie_de_verificat,69.5,022d980b-f3c6-11ed-b085-2f3146c45f0c,Tata Consultancy Services Chile S.A.,Tata Consultancy Services Chile S.A.,Chile,Región De Valparaíso,Casablanca,,Avenida Arturo Prat,Private,,,,,,"Photography Studios, Portrait",Photographers & Photographic Studios,Other Consumer Services,,,56322213329.0,,"Tata Consultancy Services Chile S.A. is a photographer/photographic studio based in Casablanca, Chile."
498,TATA CONSULTANCY SERVICES SVERIGE AB,Sweden,,incredere_ridicata_automat,88.1,10c653c0-1305-11ec-8f9c-7d4fb00617e4,Tata Consultancy Services Ltd.,Tata Consultancy Services Ltd. | Tata Consultancy Services Pvt. Ltd. | IIFL Securities Ltd.,United States,Illinois,,,,,1971.0,,,,,,,,http://websitewalas.com/,,919892691696.0,,"Also, they launched iON - a fully integrated information technology solution for Small and Medium Business (SMB). iON provides on-demand business solutions using scalable cloud computing technology."
499,TCT MOBILE INTERNATIONAL LTD.,Hong Kong,Hong Kong Island,incredere_ridicata_automat,82.3,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,Mobile Tech International HK Co Ltd.,Mobile Tech International HK Co Ltd.,Hong Kong,Hong Kong,Kwai Chung,999077,Tai Lin Pai Road,,,,,,,,,,,,85227447551.0,,
501,TEALIUM INC.,United States,San Diego,incredere_ridicata_automat,111.0,e99d2a75-93e4-11eb-9937-4fab995bf8ff,TEALIUM,Tealium Germany GmbH | Tealium Inc.,United States,California,San Diego,92121,Scranton Road,Private,2008.0,100000000.0,extracted,700.0,extracted,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Software & IT Services,IT&C Services,https://tealium.com/,dpo@tealium.com,18587791344.0,https://www.linkedin.com/company/tealium,"Tealium's solutions include a customer data platform with machine learning, tag management, an API hub, and data management solutions that make customer data more valuable, actionable, privacy-compliant, and secure."
502,"TEAM INTERNATIONAL SERVICES, INC.",United States,Lake Mary,incredere_ridicata_automat,111.0,2d63c842-93e5-11eb-b997-8dd98d09cf25,TEAM International,TEAM International Services Inc.,United States,Florida,Lake Mary,32746,Village Oak Lane,Private,2004.0,320000000.0,extracted,870.0,extracted,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://www.teaminternational.com/,sales@teaminternational.com,13213000087.0,https://www.linkedin.com/company/team-international,"TEAM International is a leading U. S. enterprise in the landscape of Digital Transformation Services, which embodies the future-forward concept of a ""company without borders."" TEAM follows a facilities-light delivery model, harnessing technology to guarantee smooth service delivery from a variety of strategic locations."
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Thailand,,incredere_ridicata_automat,86.3,466e6160-1a57-11ee-b283-e93ffb37649e,SNK Tech Thailand Company Limited,SNK Tech Thailand Company Limited,Thailand,Samut Prakan Province,Mueang Samut Prakan District,,,Private,,,,,,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Auto Parts,Automotive,,,66813998628.0,,"SNK Tech Thailand Company Limited is an auto parts manufacturer based in Mueang Samut Prakan District, Thailand."
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Malaysia,Cyberjaya,incredere_ridicata_automat,88.1,f299bc06-0aee-11ef-b572-d11295d15c52,Tech Mahindra,,Malaysia,Selangor,Cyberjaya,,Persiaran APEC,,,,,,,,,,,,,,
505,Tecnotree Oyj,Finland,Espoo,incredere_ridicata_automat,111.0,bd9ea750-93e4-11eb-be5a-4f810ab55f2e,Tecnotree,Tecnotree Corporation | Tecnotree Oyj.,Finland,Mainland Finland,Espoo,02150,Tekniikantie,Public,1983.0,56637108.0,extracted,1400.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.tecnotree.com/,marketing@tecnotree.com,3589804781.0,https://www.linkedin.com/company/tecnotree-corporation,"Headquartered in Finland, Tecnotree Corporation was founded in 1978 and is the leading provider of full-stack Digital BSS for CSPs and DSPs."
506,TELECOM EQUIPMENT PTE LTD,Singapore,Singapore,incredere_ridicata_automat,111.0,04a78940-19a9-11ee-aec0-a1af3c434505,Telecom Equipment Pte Ltd.,Telecom Equipment Pte Ltd.,Singapore,Central,Singapore,554915,Serangoon North Avenue 5,Private,,,,,,,"Rental, Repair & Maintenance",Other Professional Services,,,6564818181.0,,Telecom Equipment Pte Ltd. is a computer repair & service company based in Singapore.
507,Telekom Malaysia Berhad,Malaysia,Kuala Lumpur,incredere_ridicata_automat,106.1,19c2e92e-93e5-11eb-9937-4fab995bf8ff,Telekom Malaysia,Telekom Malaysia Bhd.,Malaysia,Selangor,Cyberjaya,,,Public,1946.0,2683290112.0,extracted,24000.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://tm.com.my/,investor@tm.com.my,60322404848.0,http://www.linkedin.com/company/telekom-malaysia,"Moving beyond connectivity services, TM is developing new value-added digital services to cater to a more digital lifestyle and society, digital businesses, and digital government, striving to make ""Life and Business Easier, for a better Malaysia.""For further information on TM, visit www.tm.com.my.."
508,TELENOR SHARED SERVICES DENMARK A/S,Denmark,Aalborg,incredere_ridicata_automat,86.4,ae58acc6-a69d-11ef-9c3d-63bcbb690cc4,Company Shared Services International,Company Shared Services International ApS.,Denmark,Capital Region Of Denmark,Copenhagen,2300,Njalsgade,Private,2023.0,30404076.0,modelled,125.0,modelled,Computer Systems Design Services,Software & IT Services,IT&C Services,https://cssi.dk/,kundeservice@cssi.dk,916366947875.0,http://www.linkedin.com/company/company-shared-services-international,"Vores mission er at levere løsninger, der gør det nemt, effektivt og sikkert at integrere arbejdskraft på tværs af landegrænser."
509,TELENOR ASA,Norway,Bærum,incredere_ridicata_automat,111.0,18792b00-93e5-11eb-8859-29e7c34dee35,Telenor,Telenor ASA. | Telenor AB.,Norway,Viken,Bærum,1364,Snarøyveien,Public,1855.0,8238095360.0,extracted,11000.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,http://www.telenor.com/,david.fidjeland@telenor.com,923142622251.0,https://www.linkedin.com/company/telenor-group,"Telenor IoT is the portfolio of IoT solutions from Telenor Group, one of the world's major mobile operators."
510,TELENOR BROADCAST HOLDING AS,Norway,Bærum,incredere_ridicata_automat,111.0,342de933-93e5-11eb-9937-4fab995bf8ff,Telenor Satellite,,Norway,Viken,Bærum,1360,Snarøyveien,Private,2020.0,1594596480.0,modelled,1500.0,modelled,Satellite Telecommunications,Telecommunication Services,IT&C Services,https://www.spacenorway.com/,infosatellite@telenor.com,4767073470.0,https://www.linkedin.com/company/telenor-satellite-broadcasting,"Serving premium, high-quality Broadcast and Data satellite services. We strive for excellent customer satisfaction and future-proof services."
511,Telenor Connexion AB,Sweden,Solna,incredere_ridicata_automat,108.0,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Telenor Connexion,,Sweden,Stockholm County,,116 45,,,2008.0,13600000.0,extracted,,,,,,https://www.telenorconnexion.com/,,46841033800.0,,Telenor Connexion provides connectivity and business solutions.
512,TELENOR D.O.O. BEOGRAD,Serbia,Belgrade,incredere_ridicata_automat,99.2,9ca9c0c6-aa7c-11ec-a638-89115c56d9b3,Yettel,Telenor d.o.o.,Serbia,City Of Belgrade,Belgrade,11000,Omladinskih Brigada,Private,1994.0,545239424.0,extracted,1848.0,extracted,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://www.yettel.rs/,,381800301117.0,http://www.linkedin.com/company/yettel-srbija,"Yettel je prva mobilna mreža u Srbiji. Od početka komercijalnog poslovanja, 1994. godine, poverenje nam je ukazalo više od 3 miliona zadovoljnih korisnika."
513,TELENOR DANMARK HOLDING A/S,Denmark,Copenhagen,incredere_ridicata_automat,91.0,bb9fa300-93e4-11eb-a33a-a3dfba582839,Telenor,Sonofon A/S.,Denmark,North Denmark Region,Aalborg,9000,Algade,Private,1991.0,,,,,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://www.telenor.dk/,kundeservice@telenor.dk,4572100100.0,https://www.linkedin.com/company/telenor-group,"Læs om virksomheden, ledelsen og bestyrelsen. Se vores regnskaber, mød en medarbejder og søg et job."
514,TELENOR DIGITAL AS,Norway,Bærum,incredere_ridicata_automat,83.8,0e5f5346-ef74-11ee-a589-df5b398caaa4,Telenor Towers,Telenor Towers Sweden AB.,Norway,Viken,Bærum,1360,Snarøyveien,Private,2020.0,62483416.0,modelled,83.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://www.telenortowers.com/,colocation.infra@telenor.no,4722773000.0,http://www.linkedin.com/company/telenor-towers,"Telenor Towers – The largest tower company in the Nordics Telenor Towers connects Norway, Sweden and Finland through world-class sustainable and critical telecommunications infrastructure, the very foundation of our modern information society. At the core of our service sits more than 20, 000 sites."
515,TELENOR FIBER AS,Norway,Bærum,incredere_ridicata_automat,105.0,78faeff0-93e4-11eb-90d2-e3355a7e800b,Telefiber,,Norway,Vestfold Og Telemark,Tokke,3891,Høydalsmovegen,Private,2006.0,2217297.0,modelled,3.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://telefiber.no/,post@telefiber.no,4790590002.0,https://no.linkedin.com/company/telefiber-as,"Telefiber AS er eit selskap som vart etablert i 2006 og leverer breiband til privat-, fritids- og bedriftskundar i Telemark"
516,TELENOR GLOBAL SHARED SERVICES PAKISTAN (PRIVATE) LIMITED,Pakistan,Islamabad,incredere_ridicata_automat,88.8,abe940fa-ce1c-11ed-9c53-b50761487d8b,SHAReD SERVICES,,Pakistan,Sindh,Karachi Division,75660,Grant Road,Private,,580554.0,modelled,125.0,modelled,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://sharedservices.com.pk/,info@sharedservices.com.pk,922132414047.0,,"SHAReD SERVICES Run - Grow - Transform SERVICES With a wide array of enterprise services, Our goal is to empower businesses with cutting-edge technology, foster continuous learning, provide strategic consulting, and offer efficient outsourcing solutions. Technology Shared Services offer transformative solutions for businesses worldwide which harness cutting-edge technologies like AI, ML, cloud computing, and data"
517,TELENOR GO PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,89.8,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,Telenor Asia,,Singapore,Central,Singapore,078881,Wallich Street,Private,1998.0,,,,,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://telenorasia.com/,tna_dpo@telenor.com,,https://www.linkedin.com/showcase/telenorasia,"Telenor Asia enables progress in the region with connectivity and digital services for more than 200 million customers. For over 25 years, our telecommunications companies have accelerated mobile adoption in Asia."
518,TELENOR LDI COMMUNICATIONS (PVT.) LIMITED,Pakistan,Islamabad,incredere_medie_de_verificat,79.8,00d19d70-5e13-11ef-904a-b5358eb47b36,Telenor Franchise Brainz Communication,,Pakistan,,,,,Private,,,,,,All Other Telecommunications,Telecommunication Services,IT&C Services,,,923445074858.0,,Telenor Franchise Brainz Communication is a telecommunications company based in Pakistan.
519,TELENOR GLOBAL SERVICES AS,Norway,Bærum,incredere_ridicata_automat,111.0,d4d3de9b-2d28-11ed-abd0-cb4d1b9ef28b,Telenor Linx,Telenor Pakistan Private Limited,Norway,Viken,Bærum,1360,Snarøyveien,Private,2011.0,139561968.0,modelled,230.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.telenorlinx.com/,tgs.plannedwork@telenor.hu,4781500166.0,https://www.linkedin.com/company/telenor-linx,Telenor Linx builds software products leveraging core telco assets and capabilities to enable the best digital customer experiences.
520,Telenor Magyarorszag Zrt.,Hungary,Törökbálint,incredere_ridicata_automat,106.3,41a62211-019e-11ec-bb98-9fc5b7a8d1a3,GegeStore,Telenor Magyarorszag Zrt.,Hungary,Hajdú-Bihar,Debrecen,4031,Vadvirág Utca,Private,2017.0,,,,,Electronics and Appliance Retailers,Consumer Electronics & Appliances,Electronics & Appliances,https://gegestore.hu/,contact@gegestore.hu,36706250240.0,http://www.linkedin.com/company/gegestorehungary,"Fő profilunk a mobiltelefon, mobiltelefon szervízalkatrész, gyári tartozék és különböző okos eszközök értékesítése, de folyamatosan bővítjük palettánkat más tartozékok terén is."
521,TELENOR NORGE AS,Norway,Bærum,incredere_ridicata_automat,111.0,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norges,,Norway,Viken,Bærum,1360,Snarøyveien,Private,1996.0,22572068.0,modelled,20.0,extracted,Agents for Wireless Telecommunications Services,Telecommunication Services,IT&C Services,http://www.telenor.no/,telenor.klager@telenor.no,4762820600.0,https://www.linkedin.com/company/telenor-group,"At Telenor's Broadcast and media division, we aim to deliver to our customers the best media experience wherever you are, whenever you need it."
522,TELENOR PAKISTAN,Pakistan,Islamabad,incredere_ridicata_automat,111.0,b69c114f-93e4-11eb-b4a6-27899be4e45d,Telenor Pakistan,Telenor Pakistan Private Limited,Pakistan,Islamabad Capital Territory,Islamabad,44000,Jinnah Avenue,Private,2004.0,451406688.0,extracted,22000.0,modelled,Agents for Wireless Telecommunications Services,Telecommunication Services,IT&C Services,http://www.telenor.com.pk/,privacy@telenor.com.pk,9242111345100.0,http://www.linkedin.com/company/telenor-pakistanpk,Browse our incredible range of packages and promotions especially designed for you.
523,TELENOR PROCUREMENT COMPANY PTE. LTD.,Singapore,Singapore,incredere_medie_de_verificat,74.9,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,Telenor Asia,,Singapore,Central,Singapore,078881,Wallich Street,Private,1998.0,,,,,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://telenorasia.com/,tna_dpo@telenor.com,,https://www.linkedin.com/showcase/telenorasia,"Telenor Asia enables progress in the region with connectivity and digital services for more than 200 million customers. For over 25 years, our telecommunications companies have accelerated mobile adoption in Asia."
524,TELENOR REAL ESTATE AS,Norway,Bærum,incredere_ridicata_automat,91.7,28771ae9-f634-11ed-a280-516b3ed52aaf,Real Estate AS,,Norway,Oslo,Oslo,0785,Ankerveien,Private,,,,,,Offices of Real Estate Agents and Brokers,Real Estate - Agents & Managers,Real Estate,,,,,"Real Estate AS is a real estate agent/manager based in Oslo, Norway."
525,Telenor Shared Services AS,Norway,Bærum,incredere_ridicata_automat,97.2,d4d3de9b-2d28-11ed-abd0-cb4d1b9ef28b,Telenor Linx,Telenor Pakistan Private Limited,Norway,Viken,Bærum,1360,Snarøyveien,Private,2011.0,139561968.0,modelled,230.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.telenorlinx.com/,tgs.plannedwork@telenor.hu,4781500166.0,https://www.linkedin.com/company/telenor-linx,Telenor Linx builds software products leveraging core telco assets and capabilities to enable the best digital customer experiences.
526,TELENOR SOFTWARE LAB AS,Norway,Bærum,incredere_ridicata_automat,111.0,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,Telenor Software Lab AS TSL,,Norway,Viken,Bærum,,,Private,,,,,,Paper Bag and Coated and Treated Paper Manufacturing,Containers & Packaging,Other Capital Goods,https://minepapir.no/,privacyoffice-telenornorge@telenor.com,,,"Telenor Software Lab AS TSL is a paper & cardboard products supplier based in Bærum, Norway."
527,TELENOR SVALBARD AS,Norway,,incredere_ridicata_automat,91.3,474357e4-17e8-11ec-b872-5febabff3ecb,Svalbard,,Norway,Oslo,Oslo,,,Private,,3517759.0,modelled,6.0,modelled,Miscellaneous Financial Investment Activities,Investment Firms & Consultants,Finance & Insurance,https://www.svalbard.money/,kontakt@svalbard.money,,,"You do not need coal to buy or sell digital Svalbard notes, only Ether."
528,TELETEAMET A/S,Denmark,Odense Kommune,incredere_ridicata_automat,108.6,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Teleteamet A/S.,Teleteamet A/S. | Teleteamet Holding A/S.,Denmark,Region Of Southern Denmark,Odense,5250,Holkebjergvej,Private,,47068976.0,modelled,75.0,modelled,All Other Telecommunications,Telecommunication Services,IT&C Services,http://teleteamet.dk/,mss@teleteamet.dk,4570272781.0,,Vi er også kendt for vores hurtige udførelse af store og små serviceopgaver.
529,Teliti Teknik Sdn Bhd,Malaysia,Shah Alam,incredere_ridicata_automat,107.3,bdf9ef01-b77a-11ed-be56-5737ab22b0ef,TELITI TEKNIK,TELITI TEKNIK M SDN BHD.,Malaysia,Selangor,Sungai Buloh,40160,Jalan Nautika B U20/B,Private,2005.0,,,,,All Other Telecommunications,Telecommunication Services,IT&C Services,http://www.telititeknik.com.my/,ttsb@telititeknik.com.my,60361480728.0,http://www.linkedin.com/company/teliti-teknik-m-sdn-bhd,Horizontal Directional Drilling (HDD) - Conventional Open Trenching - Micro trenching - Pole Installation - Manhole Installation
530,Textilia Group A/S,Denmark,Egedal Municipality,incredere_ridicata_automat,106.8,82f1b671-106e-11ee-96a3-3bc9ea359402,Textilia,Textilia Group A/S.,Denmark,Capital Region Of Denmark,Ballerup,2740,Meterbuen,Private,1958.0,14575085.0,modelled,150.0,modelled,Linen Supply,Cleaning services,Other Professional Services,http://textilia.dk/,crmar@dfd.dk,4586980396.0,https://www.linkedin.com/company/textilia-danmark,"Servicevirksomhed med fokus på, at udvikle konkurrencedygtige og værdiskabende totalløsninger via rådgivning og samarbejder partnere."
531,Thailife Insurance Public Company Limited,Thailand,Bangkok,incredere_ridicata_automat,92.3,22d880ae-93e5-11eb-8e19-198fb02d6f96,Thai Life Insurance,,Thailand,Bangkok,Bangkok,10400,Soi Ratchadaphisek 19,Private,1942.0,2000000000.0,extracted,45000.0,extracted,Direct Life Insurance Carriers,Insurance,Finance & Insurance,http://www.thailife.com/,investor.relations@thailife.com,6622470247.0,https://www.linkedin.com/company/thailifeinsurance,Thai Life Insurance Plc is first life insurance Company built by Thai people intended to provide financial security and stability for Thai families which was established over 75 years ago.
532,SETEC CARD A/S,Denmark,Ballerup,incredere_medie_de_verificat,70.6,01c5112c-003d-11ec-898f-a3255f04c287,SETEC,SETEC GmbH,Austria,Styria,Kindberg,8644,Grazer Straße,Private,,,,75.0,modelled,,Renewable energy,Resources & Energy,http://www.setec-gmbh.at/,s.sattler@setec-gmbh.at,4366488228429.0,,"Entdecken Sie mit X-GmbH die Zukunft der Energie: maßgeschneiderte Photovoltaik-Lösungen, effiziente Neubauten und professionelle Sanierung. Werden Sie Teil unserer zufriedenen Kunden."
533,GEMALTO NORGE AS,Norway,Oslo,incredere_ridicata_automat,111.0,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Gemalto Norge AS,,Norway,Oslo,Oslo,0377,Hoffsveien,,,,,,,,,,,,4722417770.0,,
534,Thales DIS Sweden AB,Sweden,Stockholm,incredere_ridicata_automat,83.1,2cb447a0-1769-11ec-9256-c99cfa2847dc,DIS of Sweden,,Sweden,Västra Götaland County,Gothenburg,411 10,,Private,,,,6.0,modelled,,NGOs,Non Profit,https://www.dis-sweden.org/,charlotte.borjesson@telia.com,4631478093.0,,DIS is a nonprofit organization with the purpose of investigating and developing the possibilities to use computers in genealogy.
535,TIETOEVRY NORWAY AS,Norway,Bærum,incredere_ridicata_automat,91.9,6f4c5255-03a6-11ec-9097-bf5acc5341db,TietoEVRY,,Norway,Nordland,Mo I Rana,8626,Stigerplatåveien,Private,,96193576.0,modelled,150.0,modelled,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Banks & Financial Services,Finance & Insurance,https://evrycard.no/,frode.larsen@tietoevry.com,4791721311.0,,"Tietoevry er Nordens største aktør innen kortrelaterte systemer, tjenester og personalisering. Tietoevry har personaliseringsbyråer i Norge, Finland og Latvia. Kortleveransene er fordelt på betalingskort, medlemskort, gavekort, reisekort og ID-kort til privat og offentlig sektor."
536,TIETOEVRY TECH SERVICES NORWAY AS,Norway,Bærum,incredere_medie_de_verificat,73.3,8dfb5f3d-93e4-11eb-a33a-a3dfba582839,Negotia,,Norway,Viken,Bærum,1360,Snarøyveien,Private,,,,,,Computer Systems Design Services,Software & IT Services,IT&C Services,https://negotiaevry.org/,negotia@tietoevry.com,,http://www.linkedin.com/company/negotia-evry,Det vil også bli bespisning på arrangementet slik at vi ber om bindende påmelding for riktig bestilling av plasser.
537,TINEX GROUP AS,Norway,Oslo,incredere_ridicata_automat,111.0,e8cae664-93e4-11eb-b89f-536884b3e7dd,TINEX Group,,Norway,Oslo,Oslo,0668,Verkseier Furulunds Vei,Private,1991.0,5715034.0,modelled,6.0,extracted,All Other Telecommunications,Telecommunication Services,IT&C Services,https://www.tinexgroup.no/,mail@tinexgroup.no,4797113797.0,http://www.linkedin.com/company/tinex-holding-as,"TINEX Group AS er leverandør av kommunikasjonsteknologi. Ericsson, Telegärtner, Kathrein, Rosenberger, Alpha Wireless, Huber + Suhner, PrecisionWave, ESB Sitemas, Rosenberger."
538,Tm Technology Services Sdn. Bhd.,Malaysia,Kuala Lumpur,incredere_ridicata_automat,111.0,2fc4267e-93e5-11eb-b4a6-27899be4e45d,TM One,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Kuala Lumpur,Kuala Lumpur,50490,Jalan Damansara,Private,1991.0,500000.0,extracted,1100.0,extracted,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,https://www.tmone.com.my/,info@tmone.com.my,60322414917.0,https://www.linkedin.com/company/tm-0ne,"To facilitate and accelerate the adoption of these technologies and create transformative outcomes, TM ONE has built its offerings along three essential technology pillars: Cloud computing, cybersecurity, and connectivity and smart services."
